Date,ABG.JO,AGL.JO,ANG.JO,DSY.JO,FSR.JO,GFI.JO,IMP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,PIK.JO,PRX.JO,REM.JO,SBK.JO,SLM.JO,SOL.JO,SPP.JO,TFG.JO,TKG.JO,VOD.JO,WHL.JO
2021-06-14,14680.7470703125,59452.08203125,29045.14453125,13757.0126953125,5668.4072265625,14401.6123046875,24167.509765625,22108.833984375,10766.935546875,17431.66015625,59790.625,5534.740234375,65304.6640625,11919.267578125,13692.818359375,6468.60888671875,23970.01953125,18788.654296875,15842.1513671875,4697.740234375,13433.0712890625,5671.34033203125
2021-06-15,14243.185546875,57041.9453125,28609.3359375,13685.0380859375,5607.5732421875,14168.0078125,23828.17578125,21280.5625,10714.994140625,17144.638671875,59673.23828125,5486.77783203125,64564.16015625,11810.5546875,13540.2783203125,6485.5703125,23379.7578125,18673.72265625,16227.5966796875,4675.7509765625,13510.8486328125,5570.51220703125
2021-06-17,13621.2294921875,55332.1796875,27277.92578125,13195.21484375,5395.158203125,13257.55078125,22716.359375,21590.9140625,10457.283203125,16993.15234375,61336.77734375,5379.859375,66072.234375,11715.5537109375,13069.693359375,6292.99951171875,22428.9453125,18468.845703125,15947.0,4600.787109375,13457.0009765625,5414.77685546875
2021-06-18,13223.5390625,53448.796875,27477.833984375,12826.349609375,5280.4736328125,13332.423828125,22860.078125,21755.57421875,10361.390625,16658.296875,60993.8359375,5227.97705078125,64808.2421875,11384.5166015625,12661.919921875,6182.24560546875,21062.65625,18519.81640625,15597.5048828125,4628.7734375,13283.4931640625,5513.609375
2021-06-21,13092.966796875,53783.296875,27048.03125,12680.4013671875,5201.6904296875,13212.6259765625,22952.892578125,21200.732421875,10536.1943359375,16552.65625,60790.46484375,5226.9775390625,65596.4609375,11153.3798828125,12504.3935546875,6104.4189453125,20774.015625,18319.9375,15477.677734375,4565.8037109375,13228.6474609375,5425.75927734375
2021-06-22,13001.267578125,54798.5625,26355.330078125,12520.458984375,5179.75146484375,12943.0830078125,23158.490234375,21205.72265625,10409.3369140625,16531.7265625,59190.71875,5134.048828125,64208.59375,11139.6669921875,12459.5283203125,6098.43212890625,21448.173828125,17996.1328125,15121.1923828125,4473.84814453125,13206.708984375,5302.9677734375
2021-06-23,13256.4296875,55264.5,26918.083984375,12479.474609375,5201.6904296875,13256.5517578125,23947.9375,20956.814453125,10487.2490234375,16710.12109375,58888.765625,5107.06982421875,63956.265625,11240.5439453125,12554.2451171875,6091.44775390625,22022.455078125,17794.25390625,15362.8427734375,4494.837890625,12769.9052734375,5351.884765625
2021-06-24,13356.1015625,56308.2109375,27015.04296875,12562.4443359375,5255.54150390625,13133.7607421875,24470.91015625,21183.388671875,10433.3095703125,16962.26171875,58793.57421875,5158.0302734375,63588.7734375,11245.443359375,12660.9228515625,6157.30126953125,22255.1640625,18039.107421875,15703.3544921875,4481.84423828125,12864.669921875,5426.7568359375
2021-06-25,13504.6142578125,57426.46484375,26460.2890625,12506.4658203125,5320.36376953125,12844.25,24180.482421875,20892.9296875,10388.3603515625,16970.234375,58307.45703125,5136.0478515625,63269.90625,11276.783203125,12726.724609375,6184.24169921875,22619.708984375,17869.20703125,15627.4619140625,4462.853515625,12761.927734375,5429.751953125
2021-06-28,13121.8720703125,56269.94921875,26505.267578125,12246.5595703125,5135.87158203125,12786.34765625,24032.771484375,20411.83203125,10090.6923828125,16500.830078125,59322.90234375,5047.11572265625,64051.2265625,11089.7177734375,12368.7998046875,6046.54736328125,21783.755859375,17613.365234375,15267.98046875,4425.87109375,12630.2578125,5270.0244140625
2021-06-29,13463.748046875,56193.4375,26185.408203125,12630.4189453125,5282.4677734375,12687.515625,23687.44921875,21456.87890625,10088.6962890625,17124.70703125,60716.875,5245.962890625,65371.19140625,11407.04296875,12693.8232421875,6175.2607421875,21844.67578125,17934.169921875,15934.0185546875,4514.828125,12834.744140625,5448.7197265625
2021-06-30,13527.5380859375,55855.99609375,26537.255859375,12622.423828125,5344.29833984375,12818.2939453125,23502.814453125,21012.708984375,10311.4462890625,17029.03125,59954.39453125,5270.943359375,64453.58984375,11223.896484375,12722.736328125,6123.376953125,21773.765625,18078.083984375,15881.095703125,4634.7705078125,12844.71875,5381.83447265625
2021-07-01,13427.8662109375,56464.171875,27098.00390625,12374.5126953125,5306.40185546875,13127.7705078125,24369.111328125,20894.927734375,10277.4853515625,16867.580078125,59210.7109375,5210.990234375,64105.3671875,11215.080078125,12618.05078125,6100.42724609375,22437.9375,17977.14453125,15714.3369140625,4484.8427734375,12817.7880859375,5393.8134765625
2021-07-02,13235.4970703125,57276.37890625,27062.025390625,12285.5458984375,5289.44921875,13214.623046875,24064.708984375,20846.01953125,10437.3046875,16775.892578125,59182.32421875,5184.01025390625,63972.78515625,11280.7001953125,12575.1806640625,6080.47216796875,21859.658203125,18045.103515625,15747.2890625,4397.884765625,12744.9697265625,5390.818359375
2021-07-05,13265.3994140625,58070.9296875,27675.748046875,12345.5234375,5320.36376953125,13263.5390625,24438.97265625,20541.58984375,10408.337890625,16950.298828125,55591.28125,5172.01953125,60162.9296875,11339.4658203125,12691.8291015625,6107.412109375,22387.0,17989.13671875,15396.794921875,4397.884765625,12812.798828125,5291.98583984375
2021-07-06,13186.658203125,56475.94140625,28176.529296875,12329.529296875,5367.23486328125,13444.2333984375,24475.90234375,20439.779296875,10357.3955078125,16695.16796875,56200.18359375,5219.98291015625,61025.015625,11277.7626953125,12594.1240234375,6117.39013671875,21804.728515625,18168.029296875,15315.912109375,4369.89794921875,12700.0830078125,5279.00830078125
2021-07-07,13278.35546875,58053.27734375,28037.58984375,12520.458984375,5492.888671875,13308.462890625,25266.345703125,20549.572265625,10172.6025390625,16805.794921875,57262.6171875,5267.9453125,61967.8359375,11373.744140625,12770.591796875,6126.3701171875,21736.814453125,18369.90625,15731.3125,4372.896484375,12786.8623046875,5376.84228515625
2021-07-08,13475.708984375,54971.203125,27719.73046875,12360.517578125,5501.86474609375,12909.1396484375,23429.95703125,20787.12890625,10299.4599609375,16819.74609375,54991.37890625,5270.943359375,59609.16796875,11324.7744140625,12771.58984375,6021.60302734375,21060.658203125,18283.958984375,15690.37109375,4412.87744140625,12766.9140625,5405.79296875
2021-07-09,13872.404296875,57678.55859375,27751.712890625,12467.48046875,5587.62841796875,12910.1396484375,23500.818359375,21248.267578125,10535.1953125,17389.806640625,54700.42578125,5262.94970703125,59604.12109375,11297.3505859375,13281.05859375,6011.625,22222.205078125,18240.984375,16125.7431640625,4511.82958984375,12699.0859375,5501.63037109375
2021-07-12,13673.060546875,58318.1328125,28410.42578125,12493.4697265625,5604.58251953125,13458.2099609375,23909.015625,20989.748046875,10632.0869140625,17308.08203125,55590.8828125,5255.955078125,60997.02734375,11429.5673828125,13135.49609375,6016.6142578125,22482.880859375,18264.96875,15917.0439453125,4574.79931640625,12968.4091796875,5414.77685546875
2021-07-13,12971.3671875,58505.4765625,29179.083984375,12136.5986328125,5304.408203125,13714.775390625,24978.912109375,19753.0625,10258.505859375,16398.1796875,56378.55859375,5129.05322265625,62666.125,11024.0986328125,12485.451171875,5873.93212890625,22357.037109375,17606.3671875,15390.802734375,4430.86865234375,12885.6162109375,5204.13623046875
2021-07-14,13161.740234375,59443.24609375,29159.095703125,12156.591796875,5327.34521484375,13933.40625,25649.595703125,20633.41796875,10420.3232421875,16445.0234375,57700.34765625,5205.99267578125,63176.3125,11060.3359375,12752.6455078125,5886.90283203125,23222.955078125,17833.23046875,15824.1787109375,4487.84130859375,12850.7041015625,5355.8779296875
2021-07-15,13166.724609375,58714.42578125,29161.095703125,12095.61328125,5330.3369140625,13910.4443359375,25256.365234375,20156.306640625,10472.2666015625,16160.9873046875,58730.7890625,5156.0322265625,63435.9921875,11006.46875,12393.7255859375,5892.8896484375,21423.205078125,17797.251953125,15596.5068359375,4495.83740234375,12922.5244140625,5318.9404296875
2021-07-16,13130.841796875,56112.01953125,28912.201171875,12154.5927734375,5307.39990234375,13837.5693359375,23983.8671875,19917.75390625,10521.2119140625,16150.025390625,59019.9453125,5151.03564453125,63474.53125,10920.2841796875,12170.3974609375,5922.82275390625,20955.791015625,17845.22265625,15526.6064453125,4487.84130859375,12914.5439453125,5307.95947265625
2021-07-19,12833.818359375,54083.453125,28271.484375,11755.7373046875,5201.6904296875,13518.1103515625,22863.068359375,19929.734375,10280.48046875,15767.328125,58251.6640625,5096.07763671875,62801.9296875,10632.3388671875,11753.6513671875,5755.19580078125,20463.40625,17539.408203125,15219.0517578125,4360.90234375,12804.8193359375,5280.00732421875
2021-07-20,13125.859375,54944.71484375,28897.20703125,11829.7109375,5225.625,13742.728515625,23208.392578125,20225.18359375,10441.3017578125,15995.55078125,58090.88671875,5027.130859375,62792.296875,10577.4931640625,12052.7529296875,5732.24658203125,21487.126953125,17487.439453125,15324.8994140625,4385.89013671875,12823.7705078125,5290.98828125
2021-07-21,13071.0400390625,56816.328125,28397.427734375,11923.6767578125,5215.65234375,13514.1162109375,23290.23046875,20236.162109375,10391.3564453125,16082.255859375,59106.7265625,5060.10595703125,63547.0234375,10606.8740234375,12042.78125,5771.16064453125,21692.8671875,17544.40625,15139.1669921875,4406.88037109375,12882.625,5285.99609375
2021-07-22,13209.5830078125,57825.703125,28455.404296875,12013.6435546875,5284.46240234375,13577.009765625,23673.478515625,21142.466796875,10507.2265625,16214.8056640625,60217.15625,5103.07275390625,64655.921875,10734.1962890625,12186.349609375,5813.0673828125,21577.015625,17748.283203125,15467.69140625,4472.8486328125,12950.453125,5415.77587890625
2021-07-23,13356.1015625,59238.23046875,28337.458984375,12076.6220703125,5360.2548828125,13467.1953125,23835.16015625,21064.611328125,10701.0107421875,16459.96875,59201.31640625,5131.05078125,63540.59765625,10771.4140625,12212.271484375,5840.00732421875,21812.71875,17933.169921875,15402.7861328125,4358.9033203125,13095.08984375,5426.7568359375
2021-07-26,13168.7177734375,61596.38671875,28927.1953125,11926.6748046875,5305.40576171875,13759.7001953125,25020.830078125,20610.45703125,10528.2041015625,16086.2431640625,54951.578125,5066.1015625,58709.0,10650.947265625,12045.771484375,5764.17529296875,22210.220703125,17816.2421875,15086.2421875,4259.951171875,12867.6611328125,5377.84130859375
2021-07-27,13250.4482421875,62165.32421875,29062.13671875,11868.6962890625,5354.271484375,13801.6298828125,24780.3046875,21060.6171875,10576.1494140625,16350.341796875,50924.4140625,5012.142578125,54424.765625,10850.74609375,12113.5693359375,5778.14501953125,21552.04296875,18229.9921875,15326.8955078125,4290.93603515625,12973.39453125,5440.73291015625
2021-07-28,13306.2646484375,63146.25,29347.009765625,11892.6884765625,5329.33935546875,14096.1298828125,25447.9921875,21493.80859375,10487.2490234375,16424.08984375,54940.18359375,5080.08984375,58157.984375,10987.861328125,12170.3974609375,5776.14892578125,21833.693359375,18314.939453125,15560.55859375,4214.97265625,12915.541015625,5534.57275390625
2021-07-29,13395.9697265625,65907.5625,29900.76171875,11860.7001953125,5333.32861328125,14505.435546875,26546.830078125,21514.767578125,10394.353515625,16637.365234375,57181.63671875,5160.02880859375,60446.46875,10979.0458984375,12242.1806640625,5787.12451171875,22252.16796875,18431.869140625,15640.4423828125,4218.970703125,12938.484375,5508.6171875
2021-07-30,13598.306640625,64112.47265625,29309.025390625,11755.7373046875,5421.08740234375,14309.7685546875,26349.216796875,21759.3125,10529.203125,16872.564453125,56431.1484375,5214.986328125,59735.33203125,10912.4482421875,12317.9541015625,5775.1513671875,21890.62109375,18360.912109375,15472.6845703125,4235.96240234375,13031.25,5571.51123046875
2021-08-02,13535.5107421875,64995.296875,28802.248046875,11895.6865234375,5445.021484375,14177.9921875,26080.74609375,21408.96484375,11117.5439453125,16746.994140625,55931.2265625,5245.962890625,59272.40625,10868.3740234375,12347.8623046875,5799.09814453125,21792.7421875,18293.955078125,15376.8212890625,4217.97119140625,13204.8154296875,5514.607421875
2021-08-03,13795.6572265625,66424.5,29138.103515625,11902.68359375,5530.78466796875,14384.642578125,26224.466796875,21828.181640625,11377.251953125,17107.767578125,52030.234375,5193.00341796875,54888.15234375,11027.037109375,12586.1494140625,5872.93408203125,21898.609375,18592.7734375,15467.69140625,4183.9873046875,13682.61328125,5656.3662109375
2021-08-04,13707.9443359375,67142.5390625,29145.099609375,11919.6787109375,5484.91064453125,14613.2548828125,26293.330078125,21715.392578125,11242.4033203125,17173.5390625,53491.8125,5031.1279296875,56615.515625,11057.3994140625,12597.1142578125,5842.00244140625,22239.185546875,18366.91015625,15368.8359375,4218.970703125,13300.5732421875,5570.51220703125
2021-08-05,14843.21484375,64494.05078125,28087.56640625,11962.662109375,5734.2255859375,14091.1376953125,25397.08984375,22363.18359375,11417.2080078125,18776.0859375,52740.53125,5156.0322265625,56037.4296875,11229.771484375,13125.525390625,5986.6806640625,21822.705078125,18705.703125,15463.69921875,4268.94677734375,13434.236328125,5866.00927734375
2021-08-06,14933.916015625,65721.1875,24707.064453125,11995.6494140625,5714.27978515625,13132.7607421875,24722.41796875,22456.0078125,11377.251953125,18536.8984375,53495.0078125,5205.99267578125,56748.10546875,11108.328125,13271.087890625,6029.5849609375,22073.390625,18751.67578125,15094.2314453125,4170.99365234375,13257.6796875,5910.9326171875
2021-08-10,14711.6455078125,66879.65625,22716.943359375,12103.611328125,5698.32470703125,12509.8154296875,24023.7890625,22039.7890625,11341.2919921875,18290.73828125,59190.71875,5210.990234375,62585.8359375,10937.912109375,13248.15625,5948.765625,21585.001953125,18734.685546875,15169.1220703125,4029.06201171875,13179.87890625,5840.052734375
2021-08-11,14607.986328125,68159.78125,23956.39453125,12365.515625,5709.29345703125,13272.5244140625,24796.271484375,22240.4140625,11512.1015625,18082.447265625,56921.0703125,5360.87451171875,61952.23828125,10987.861328125,13267.099609375,5964.7294921875,21705.8515625,19175.419921875,15125.1845703125,4145.00634765625,13318.5302734375,5790.1376953125
2021-08-12,14704.669921875,67934.1640625,22879.873046875,12261.5546875,5676.38427734375,12724.453125,24129.580078125,22571.79296875,11986.5693359375,17292.134765625,56713.90625,5587.69970703125,61593.45703125,10969.251953125,13054.7373046875,5962.734375,21841.681640625,19352.314453125,15153.146484375,4111.0224609375,13382.3681640625,5796.1279296875
2021-08-13,14611.974609375,67580.046875,23432.626953125,12298.541015625,5739.21240234375,13157.7197265625,24167.509765625,23127.751953125,11966.591796875,17370.87109375,56134.80078125,5652.6494140625,60056.4921875,10969.251953125,13086.642578125,5976.703125,21723.83203125,19435.263671875,15143.1591796875,3995.078369140625,13355.4365234375,5755.19775390625
2021-08-16,14844.2109375,66375.46875,23755.484375,12854.33984375,5940.65771484375,13298.48046875,23981.873046875,23819.4609375,12984.451171875,17610.052734375,51991.84375,5644.65576171875,57012.375,11172.9677734375,13392.7216796875,6195.216796875,20638.189453125,19788.05078125,15417.763671875,4087.0341796875,13733.4873046875,5909.93408203125
2021-08-17,14940.892578125,66752.1484375,24644.08984375,12923.3134765625,5898.7724609375,13580.0029296875,24326.193359375,23716.654296875,13285.1142578125,17471.529296875,47789.3046875,5745.578125,57349.58984375,11361.0107421875,13578.1640625,6286.0146484375,21158.537109375,20187.80859375,15422.7568359375,4033.06005859375,14122.5068359375,6138.54541015625
2021-08-18,15387.42578125,61263.296875,23499.599609375,12880.3291015625,5979.55029296875,12964.0478515625,23906.01953125,24063.005859375,13259.14453125,17693.771484375,49755.58984375,5697.615234375,58796.171875,11326.732421875,13755.630859375,6435.681640625,21304.3515625,20233.78125,15477.677734375,4103.0263671875,13865.1533203125,6148.5283203125
2021-08-19,14986.7412109375,59278.61328125,24111.330078125,12783.365234375,5902.76220703125,13404.302734375,22136.5,23416.21484375,13275.1259765625,17169.5546875,47586.734375,5698.6142578125,55549.265625,11174.9267578125,13583.1484375,6344.8837890625,19683.380859375,20034.90234375,15347.865234375,3967.091796875,13856.1787109375,5997.78369140625
2021-08-20,14903.0166015625,58821.2109375,24318.234375,12630.4189453125,5883.8134765625,13747.7216796875,20619.482421875,21894.056640625,13016.4140625,16997.138671875,48004.07421875,5678.6298828125,56292.98046875,11134.771484375,13566.2001953125,6303.9755859375,19585.50390625,19987.9296875,15229.03515625,3891.12841796875,13795.330078125,5930.8984375
2021-08-23,15215.98828125,59893.0625,24472.166015625,12896.3232421875,5973.56787109375,13815.6044921875,22171.431640625,22318.265625,13122.296875,17421.69140625,45810.21484375,5745.578125,55514.3984375,11404.103515625,13977.9609375,6336.90185546875,20903.85546875,20196.8046875,15477.677734375,3915.11669921875,13963.9072265625,6009.76416015625
2021-08-24,15333.6025390625,60559.53515625,24718.060546875,12914.3173828125,5943.6484375,14126.080078125,22293.189453125,22400.115234375,13254.1484375,17726.65625,47452.55859375,5835.50927734375,57198.19140625,11508.90234375,14408.6650390625,6334.90576171875,22320.08203125,20210.796875,15547.5751953125,3850.14794921875,13968.892578125,6009.76416015625
2021-08-25,15605.705078125,60932.5234375,23707.33984375,13025.27734375,5965.58935546875,13436.2490234375,21857.046875,22494.9375,13298.099609375,17672.841796875,48831.94140625,5765.56298828125,57644.59765625,11487.353515625,14514.3466796875,6375.814453125,22171.26953125,20049.892578125,15259.9921875,3886.130859375,13881.1142578125,5889.96826171875
2021-08-26,15526.9677734375,60288.625,24249.123046875,12895.3232421875,5972.56982421875,13677.837890625,22000.76171875,22315.2734375,13000.43359375,17863.193359375,48122.0546875,5739.58251953125,57093.58203125,11674.41796875,14607.068359375,6385.79248046875,22073.390625,20157.826171875,14978.3984375,3814.165283203125,13949.9423828125,5996.787109375
2021-08-27,15737.275390625,61690.2734375,24709.93359375,12645.4140625,6065.3154296875,13959.3623046875,22555.67578125,21849.14453125,13023.408203125,17977.8046875,48038.0703125,5810.5283203125,57250.953125,11706.7373046875,14558.21484375,6346.87939453125,22476.88671875,20248.7734375,14778.685546875,3824.16064453125,13899.068359375,6368.15380859375
2021-08-30,15359.517578125,61935.66015625,24367.0703125,12636.41796875,6034.3994140625,13536.078125,22129.509765625,21889.0703125,13040.3876953125,17832.296875,46592.890625,5879.47509765625,55240.49609375,11703.80078125,14569.1826171875,6383.7978515625,22539.806640625,20487.626953125,14855.5771484375,3845.150390625,14077.6201171875,6245.36279296875
2021-08-31,15753.220703125,60188.50390625,24381.0625,12872.3330078125,6172.02099609375,13624.9287109375,22246.28125,21751.326171875,13329.064453125,18437.23828125,49592.2265625,5876.4775390625,58146.0546875,11832.1015625,14826.41015625,6429.6953125,22372.01953125,20750.46875,14908.4990234375,3823.1611328125,14328.9892578125,6354.17822265625
2021-09-01,15255.857421875,59577.00390625,24538.00390625,13140.2353515625,6178.0048828125,13522.1015625,21887.986328125,21559.685546875,13239.166015625,18007.69921875,51791.87890625,5875.478515625,60989.6875,11957.46484375,14546.2509765625,6435.681640625,22132.318359375,20508.6171875,14718.771484375,3943.103271484375,14158.41796875,6233.3828125
2021-09-02,15172.1328125,60072.6875,23939.24609375,12115.6064453125,6239.8349609375,12990.00390625,20385.9375,21036.662109375,12826.6279296875,17988.767578125,51891.859375,5902.4580078125,61107.12890625,11680.294921875,14356.8212890625,6369.828125,22013.46484375,20403.6796875,14569.9873046875,3921.114013671875,13903.0595703125,6196.4462890625
2021-09-03,15097.3779296875,60120.7734375,24598.978515625,12214.5703125,6151.0791015625,13442.2373046875,20755.212890625,20827.0546875,12979.4560546875,17938.9375,51391.9453125,5851.4970703125,60080.8046875,11605.861328125,14417.6376953125,6333.90869140625,22090.37109375,20357.705078125,14229.4755859375,4008.072021484375,13931.9873046875,6164.5
2021-09-06,15150.2041015625,59596.63671875,23573.396484375,12151.59375,6088.25146484375,13246.568359375,19769.1484375,20952.818359375,12963.474609375,18057.53125,52744.53125,5674.6328125,61138.328125,11474.62109375,14469.482421875,6292.99951171875,21632.94140625,20246.7734375,14337.322265625,3973.0888671875,13853.18359375,6211.42041015625
2021-09-07,15050.5322265625,60234.6328125,23259.525390625,11947.666015625,6055.34228515625,12930.103515625,19836.01953125,21193.369140625,12785.673828125,18002.71875,53684.98046875,5611.68115234375,62396.3515625,11385.4951171875,14338.875,6240.11669921875,21400.232421875,20163.82421875,14406.2236328125,3941.104248046875,13728.4970703125,6234.3818359375
2021-09-08,15118.3095703125,58697.53125,22472.841796875,11909.681640625,6072.29541015625,12365.068359375,19344.982421875,20651.3828125,12493.001953125,18063.509765625,52701.53125,5585.701171875,60752.48828125,11401.1669921875,14449.5419921875,6233.13232421875,21398.23828125,20205.798828125,14213.5009765625,3834.15576171875,13715.53125,6177.478515625
2021-09-09,14908.9970703125,57811.19921875,21875.0859375,12162.58984375,5940.65771484375,12198.3251953125,18194.244140625,20508.65234375,12250.2734375,17609.056640625,48579.58203125,5611.68115234375,56923.828125,11351.216796875,14196.3046875,6168.27685546875,21837.6875,20187.80859375,14187.5380859375,3756.193359375,13644.708984375,6142.53857421875
2021-09-10,14923.9482421875,59009.66796875,21787.125,12055.62890625,5890.79443359375,12010.61328125,17725.16796875,20251.1328125,12428.07421875,17458.572265625,47803.1015625,5548.7294921875,56281.96875,11347.298828125,14124.5205078125,6054.52978515625,22147.298828125,20087.87109375,13949.880859375,3701.2197265625,13477.12890625,6058.68115234375
2021-09-13,15051.529296875,59241.3125,22290.91796875,12115.6064453125,5952.62451171875,12241.2578125,18316.005859375,20398.853515625,12654.8203125,17599.09375,47356.57421875,5593.69482421875,54826.21484375,11526.53125,14372.775390625,6109.40771484375,24019.958984375,20200.80078125,14003.8037109375,3763.18994140625,13618.7734375,6091.62451171875
2021-09-14,15137.24609375,58073.265625,22525.814453125,12820.3525390625,6052.3505859375,12706.5458984375,17620.375,20175.275390625,12572.912109375,17684.798828125,47595.93359375,5507.7607421875,54643.15234375,11694.986328125,14691.8134765625,6229.14111328125,23490.619140625,20212.794921875,13497.533203125,3679.230224609375,13638.7236328125,5988.80029296875
2021-09-15,15045.6298828125,58052.66015625,22461.849609375,13135.2373046875,6145.09619140625,12626.669921875,18222.19140625,20276.087890625,12785.673828125,17450.87109375,46916.64453125,5491.7734375,54321.53515625,11821.328125,14488.9755859375,6323.9306640625,24625.19921875,20339.71875,13603.37890625,3701.2197265625,13887.0986328125,5945.52880859375
2021-09-16,14355.7568359375,55487.87109375,21516.232421875,12705.3935546875,5965.58935546875,11831.88671875,17391.8203125,20007.587890625,12426.076171875,16991.3203125,47214.796875,5455.80126953125,54872.09375,11686.1708984375,13928.521484375,6208.18798828125,23617.4609375,20107.85546875,13538.4736328125,3744.198974609375,13584.8603515625,5940.53662109375
2021-09-17,14317.873046875,51603.88671875,21655.17578125,13002.28515625,6061.3251953125,11708.0751953125,17675.265625,20209.208984375,12840.6123046875,16765.0390625,47992.47265625,5549.72900390625,54379.80078125,11710.65625,13808.853515625,6279.03076171875,22621.705078125,20574.576171875,13625.3486328125,3795.174560546875,14151.435546875,6104.2763671875
2021-09-20,13852.306640625,48733.84375,21791.125,12219.568359375,5907.74951171875,12194.330078125,17485.63671875,20349.947265625,12397.1103515625,16597.56640625,46466.9140625,5475.78564453125,53449.81640625,11938.85546875,13686.193359375,6090.44970703125,22047.423828125,20136.83984375,13330.7734375,3761.19091796875,13600.8193359375,5918.5712890625
2021-09-21,13977.919921875,49277.6171875,22771.724609375,12403.5029296875,5969.57763671875,12277.2060546875,16775.544921875,20273.08984375,12955.484375,16572.642578125,47972.47265625,5588.69921875,54345.390625,12436.3896484375,13696.1650390625,6124.37451171875,23061.15625,20376.6953125,13536.4775390625,4317.9228515625,14149.44140625,5963.5
2021-09-22,14292.9482421875,50465.296875,22976.634765625,12795.3603515625,6074.29052734375,12460.9228515625,17267.916015625,20904.91015625,13051.3759765625,16980.35546875,48539.3828125,5624.67138671875,54424.3046875,12808.560546875,13994.3427734375,6246.103515625,24667.146484375,20326.724609375,14129.6220703125,4429.869140625,14563.3994140625,6075.32177734375
2021-09-23,14438.5,51007.1015625,22268.9296875,12927.3125,6129.1396484375,11968.67578125,17877.13671875,20354.939453125,13629.7294921875,17208.634765625,49588.625,5828.51416015625,55847.02734375,13303.15625,13978.3857421875,6300.9814453125,24880.880859375,20387.6875,13939.8974609375,4404.88134765625,14755.9169921875,5915.576171875
2021-09-27,14084.591796875,51973.9375,22888.671875,13003.28515625,6105.205078125,12237.265625,17054.189453125,20028.548828125,13874.4541015625,16871.697265625,49712.20703125,5626.669921875,56122.30859375,12950.5751953125,13760.9853515625,6261.0703125,26249.169921875,19692.109375,13560.4423828125,4532.81982421875,15056.1630859375,5866.654296875
2021-09-28,14659.818359375,50746.01171875,22861.6875,13316.1708984375,6278.7275390625,12056.5419921875,16387.041015625,19388.7421875,13593.767578125,16967.39453125,50212.125,5530.7431640625,56019.078125,12955.470703125,14087.0859375,6238.12158203125,27656.41015625,19725.08984375,13357.734375,4410.87841796875,14663.1494140625,5766.81298828125
2021-09-29,14996.7802734375,51531.2578125,22761.7265625,13394.1435546875,6434.2998046875,11960.6884765625,16453.95703125,19237.029296875,14274.005859375,17345.203125,51291.953125,5617.67626953125,56466.40234375,13287.486328125,14402.21484375,6305.970703125,27755.283203125,19532.205078125,13643.322265625,4476.8466796875,14561.4052734375,5806.75
2021-09-30,15220.091796875,52305.6875,23762.31640625,13683.0390625,6433.30322265625,12309.154296875,17145.07421875,20084.4453125,14120.1787109375,17450.87109375,49844.18359375,5695.61669921875,55101.48828125,13305.1162109375,14278.5556640625,6377.810546875,28507.34765625,19630.146484375,13635.3369140625,4410.87841796875,14367.890625,5896.6064453125
2021-10-01,15276.9169921875,51948.4140625,23739.326171875,13595.0703125,6397.40185546875,12201.3212890625,17051.193359375,19442.646484375,13760.5810546875,17297.353515625,49351.65625,5722.595703125,53680.58984375,13389.3427734375,14260.6064453125,6428.69775390625,27556.53515625,19174.421875,13345.7509765625,4367.89892578125,14166.3974609375,5742.8515625
2021-10-04,15082.5166015625,52288.02734375,25083.779296875,13507.1025390625,6286.705078125,12606.7001953125,17586.505859375,19563.41796875,13710.638671875,17195.673828125,49351.45703125,5842.50341796875,53086.4453125,13334.4970703125,14123.982421875,6424.70654296875,29413.212890625,19194.408203125,13163.0166015625,4476.8466796875,14121.5107421875,5766.81298828125
2021-10-05,14963.8818359375,52345.9375,24810.888671875,13993.9248046875,6204.93115234375,12311.1533203125,17243.947265625,20112.39453125,14067.23828125,17195.673828125,50164.328125,6027.361328125,54496.3359375,13671.4091796875,14185.8125,6396.76806640625,29762.775390625,19723.091796875,13165.0126953125,4675.7509765625,14154.427734375,5860.6640625
2021-10-06,14892.1025390625,50721.4765625,25413.646484375,13867.970703125,6245.81787109375,12359.078125,16978.28515625,20177.26953125,14281.998046875,17334.240234375,49432.4453125,6027.361328125,54097.1796875,13822.236328125,14124.9814453125,6324.927734375,29267.39453125,19778.056640625,13116.083984375,4659.7587890625,14175.3740234375,5771.80615234375
2021-10-07,14680.7548828125,53417.79296875,26064.3828125,13567.080078125,6234.8486328125,12896.2548828125,18501.33984375,20409.833984375,14070.234375,17161.78125,51991.84375,5891.4658203125,56955.94140625,13564.65625,14034.23046875,6313.953125,28347.544921875,19338.322265625,13280.8466796875,4747.71630859375,14032.734375,5717.89111328125
2021-10-08,14295.94140625,54161.8046875,26379.251953125,13526.0966796875,6080.2734375,13025.060546875,20223.13671875,19942.7109375,14283.994140625,16768.02734375,51094.58984375,5813.52587890625,56799.03515625,13319.806640625,13701.150390625,6116.392578125,28685.123046875,18963.546875,13116.083984375,4593.79052734375,13788.34765625,5650.998046875
2021-10-11,14256.0625,56583.28515625,26717.115234375,13789.0,6083.26513671875,13359.5478515625,20431.87109375,20024.5546875,14334.9384765625,16835.81640625,51366.34765625,5851.4970703125,56831.609375,13316.8681640625,13802.8701171875,6188.232421875,29090.6171875,19046.5,12931.3505859375,4611.78173828125,13845.205078125,5726.876953125
